Time (s),Speed (RPM),Torque (Nm),Flux (Wb),Voltage (V),Current (A),Power (W),Kp,Ki,Kd,PID Gain Adjustment,Speed Overshoot (RPM),Torque Ripple (Nm),Flux Ripple (Wb),Control Error (RPM),ISE,Stabilization Time (s),Load Disturbance (Nm),"Internal Disturbance (Friction, Temp)",Simulation Step (s),Platform/Method,Optimization Iteration,"Target (Success = 1, Failure = 0)"
615,1496.5348913123578,19.202782896876823,0.10948310388401543,230.96765441938985,4.904360230605718,1180.8219146026804,1.1056039925448358,0.011997849965184344,0.00389926787256724,0.14084069688348247,0,0.062310445997473186,0.00450256558962022,48.60041978699618,0.008601050885180334,2.038178548701894,0.5909423296406864,0.04765407255540202,1,Simulink,2,1
616,1500.002939936488,20.41592317679147,0.08435808568239683,230.72906187589794,4.718673625193594,1166.8751992573696,1.2005394406364462,0.008240278193165331,0.0033964689608840604,0.19362157157648244,6,-0.18719415622729463,-0.003933624127987477,46.82626656237944,0.028906937156339633,2.0139913951496338,0.45956736119209074,0.060512580022596935,1,Simulink,8,0
617,1497.8509014760475,20.100025213638716,0.11214975407981768,228.9489163516838,5.242925708134291,1153.1352512742126,1.220884665567076,0.006566402345740288,0.006110365567982515,0.14632476480930173,9,0.09901999846755402,0.005531412736208352,47.7217589727138,0.017979359995918112,2.024650452110793,0.6197420339454918,0.04058934920697554,1,Simulink,3,0
618,1512.5537173527384,20.558101820871773,0.09973043632642596,232.51901551991224,5.342580530062161,1122.152584353794,1.2612427380681264,0.01153936403748641,0.0061881190566564995,0.166265749120338,0,-0.3720944806307011,0.005764872281874797,56.24576032394507,0.013713023454444837,1.86734518564487,0.6239125460033675,0.04918207090605698,1,cRIO,7,1
619,1491.3878037969134,19.828386487930317,0.10107405819505574,230.52719972116995,4.9978448263901365,1133.9474363110924,1.100575552116366,0.00995989115000815,0.00315060230314899,0.14022196174941462,2,-0.13105545600553384,0.01435520615574504,45.953797083071464,0.0178819355461697,1.9702635043191687,0.6239408572285255,0.022036569974962436,1,Simulink,5,1
620,1497.7306214160983,20.78535487146603,0.09272645297328813,229.2109969324262,5.0360260199794995,1196.543436621881,1.14413133365145,0.011510718749913725,0.003812207129152918,0.12984901257897144,4,0.016827114979544585,0.005382711653274048,54.05564804041141,0.027567007754262282,1.6931551604675936,0.4536726770903742,0.03981365054623416,1,Simulink,7,0
621,1493.6228897532435,20.681621629120727,0.1050772438414987,230.71108501074974,4.57244022900746,1161.8727892875127,1.2794207395227868,0.012144426068866312,0.0060180566740590975,0.11689352559208174,6,-0.1408624419000278,0.013727247853989986,50.41029950980804,0.019576739554297867,1.9910073481699413,0.634778473082241,0.10470908547341917,1,cRIO,8,0
622,1508.1151664745314,20.39741540689614,0.10129893808451394,230.2754621853555,5.000426054506331,1186.3715580626824,1.2306027219081062,0.009264030045644642,0.005569279017345067,0.1593217459651064,5,-0.06927433537403253,0.0018504358395041564,50.18927522728889,0.02125725838120345,1.8944696183972618,0.5738217328891642,0.05321083980650569,1,cRIO,5,1
623,1496.6876651328655,19.81129026918408,0.1069659398135469,226.85464186283687,5.009285852012879,1189.8791530991282,1.2078873698342885,0.010215555312315296,0.0050206365403575055,0.142090474391476,0,0.0628981344729741,0.010244611159320087,55.100462789831454,0.02413032500192801,1.959778729671784,0.4940358596938138,0.031952370266032606,1,Simulink,1,1
624,1495.719017768094,19.67877998918277,0.10040062019196602,227.6130376779268,5.048391112270078,1170.0579928313243,1.2551719084891988,0.009231703404351043,0.004972022279190821,0.1367652123417209,9,0.16234367985631493,0.005611273536099018,48.74864387497646,0.021652799465175825,1.8145453163208975,0.30335369376947474,0.04233906644604986,1,Simulink,4,0
625,1492.8445125370815,20.125919422233984,0.09248893275175703,227.18998450331026,5.084190144352342,1167.2038319693067,1.1626679923178997,0.00993099011064829,0.0064616247422331265,0.16866604257229842,0,-0.18451705278337893,0.008835823114159272,58.987494204128055,0.019384144842249255,2.326894341659582,0.5424587356300904,0.07171688889006045,1,Simulink,6,1
626,1501.8255886427137,19.542149788335475,0.09897217574586865,227.7117301129599,4.959647525194461,1151.2159037577637,1.1573467407538922,0.009998653005852082,0.005804061669076015,0.1304148807337161,3,0.37377706457901216,0.01923068500914322,47.54225945627387,0.012652274075405284,2.3373172420730164,0.5693823068383979,0.06042549474572148,1,Simulink,9,1
627,1497.7567601718072,20.329293172328317,0.09386176576279429,233.0846979067253,5.024965668656963,1163.5836590981328,1.2420289021044237,0.014263458442522685,0.005414463352161267,0.14895460999940005,5,0.38274251840133017,0.011215405163356871,40.19975008629481,0.01956265163485977,1.719512715120155,0.2330319633335879,0.03808090645955041,1,cRIO,3,1
628,1496.269137966641,20.269525164381033,0.10288924861441945,229.9671292823377,4.823082302796505,1156.822644425222,1.110048536098054,0.0052069010352560445,0.004756928448784996,0.13907897239805941,6,-0.25479406017042944,0.004736069593453004,49.61758659721524,0.017401095201479005,1.9569631900176498,0.46961246980070104,0.049470139485507374,1,Simulink,7,0
629,1507.4371344402982,20.141867875427163,0.09756325172829344,230.0853018534076,5.184363716328928,1148.635064403017,1.2408261797272964,0.010620588631248104,0.004059875250812408,0.1723225739678233,7,-0.26956266307105964,0.008688435857523385,48.51927439598071,0.018775232085203337,2.05057164917967,0.4120603176786301,0.08581712026891841,1,cRIO,2,0
630,1498.9699568720278,19.998219407064173,0.09400743844420854,226.9312407535334,4.790965438666481,1121.7633101697222,1.1886071605139437,0.011365417078185742,0.006483637707550334,0.14077646559266965,2,0.048664138283845616,0.0075204690460704176,44.434549861850975,0.019735092300516493,1.73693627927092,0.424841591943541,0.07522501162799099,1,Simulink,1,1
631,1490.745821184343,20.408129859691325,0.10398212878426484,229.07285430765776,4.870822389113197,1105.0373826787336,1.2018503340133657,0.009195519102541813,0.004301965591318093,0.14959837942241974,2,0.012473896040931055,0.0006098248411386866,48.789742170002086,0.014263429537773088,2.12325687156432,0.3632157222066249,0.04689692054891212,1,cRIO,6,1
632,1498.9779869634312,19.489008232492836,0.09977233328780771,229.41589193950023,5.464613865444184,1158.7078849695981,1.278985873372411,0.012262574212717453,0.005037780599797499,0.1411256159413991,4,0.24653390194341088,0.011745493582895996,46.02772740583776,0.01620814345936404,1.863907091028831,0.48189860549465535,0.030226830028979777,1,cRIO,2,1
633,1491.4239894617067,20.19210655951731,0.09767695689740631,231.50115243708103,4.908226591254918,1184.657917708465,1.1781368854320133,0.010225303643113606,0.004018026783035289,0.15193933120880732,6,0.05375564143586249,0.0074825046457102015,53.899651723057666,0.027148949100027076,2.0802762781560755,0.6285077588996811,0.049282766933233996,1,Simulink,9,0
634,1504.7698832986584,20.158283470958114,0.09693022551266994,232.19892573185842,5.085516875601165,1144.0923301533392,1.1631797242650883,0.009153918911680416,0.004753678674984069,0.14648476355963316,5,-0.14001363400387534,-0.003362415518260489,48.370519956139965,0.026143333737113562,1.938505634002854,0.32247782627903815,0.04420785779978472,1,cRIO,2,0
635,1499.0715552413249,20.33627483728397,0.09345523327696312,229.19393407073085,4.945046941532361,1152.8148498767048,1.2258041389317762,0.011614510855870737,0.007255516982936522,0.15246991862000145,8,0.14715861079594295,0.007331762820037898,50.11528479662278,0.02564713440305757,1.98490873610812,0.46787960108083426,0.043891895620803395,1,cRIO,5,0
636,1503.5275510990944,19.449665743778855,0.09887306423927947,228.33628256654805,5.136731135213242,1118.5207222324684,1.1950685112314479,0.010614892613871746,0.005277625629784224,0.17148524748498012,3,0.06662441138844077,0.011267018326081334,49.7016258755822,0.024303712126184703,1.9485913947842923,0.6391552339761616,0.013048048859648755,1,Simulink,8,1
637,1503.2840551198788,19.882776244263074,0.08873645351910482,230.9779170247951,4.940646623531604,1171.9555978953404,1.2425719572061258,0.013261341051164097,0.0034314910156560113,0.12445577826011689,1,0.0006128494772316312,0.0062662970929526236,51.80874755453531,0.019561755918541833,1.8665197227826886,0.5861585900497038,0.06525505670590294,1,Simulink,1,1
638,1496.9718585134651,20.232516144088557,0.09996216704197636,232.47720828425284,5.23265182874155,1099.585525175464,1.1231003009127656,0.00970940841057147,0.005863128773644761,0.15246298995043817,4,0.13245444953816163,0.012137981597202866,54.723494359197346,0.027030346398848208,1.6247164305186963,0.2658202556130912,0.0843589471975929,1,cRIO,3,0
639,1493.294767427074,19.934519008521637,0.0905533099338424,228.78881222581202,4.6950212920157295,1162.548232528284,1.236400984490607,0.010607090877662682,0.004284063767217199,0.1805220864345923,2,0.15637266050152834,0.01029905866372225,48.24698960633157,0.022081056457211454,1.9222521211323842,0.4921062026640493,0.02658397979704251,1,Simulink,7,1
640,1505.887319197139,20.05673753700729,0.0884932195971438,233.95274193585814,5.424471874585559,1146.9372365867287,1.2075902575430182,0.012479091455720683,0.004815177759635369,0.16932967727571416,8,0.20026425359349403,0.009017425981904779,55.31410320258888,0.027053396819346754,2.185974718317809,0.5891806674343597,-0.0037629956044687787,1,Simulink,4,0
641,1498.8312593191433,19.248397620303873,0.0998544149892939,228.94092552646367,5.0049140990198095,1137.166782882827,1.2192075765564514,0.009101830630496428,0.006427064068211889,0.16227804984598224,7,-0.09308837612389047,0.023440816686991786,51.40224146186783,0.022560138216326294,1.705180221976305,0.610354463728348,0.04365151784829382,1,Simulink,5,0
642,1498.3042668203457,19.193077883945374,0.09954185757089404,231.27099132334735,5.019785267207447,1133.9469355587219,1.177067099698674,0.011531094646717656,0.005101151266673715,0.19050210215695512,1,-0.1535599233487812,0.010158726372059845,51.6020176030485,0.009281568855357303,2.1379698855317084,0.3830331497044751,0.04955304098870621,1,Simulink,2,1
643,1496.7030883228078,20.15963376039783,0.10904688402953591,230.3018827084055,5.124002714930991,1158.347567242869,1.2127228072343412,0.01221431181832936,0.00515650545384427,0.1957029714443541,6,0.19210631456248758,0.010861537903618641,44.293880947712665,0.023745235772418122,2.258725259317571,0.3975113042500687,0.04056394759767538,1,cRIO,8,0
644,1497.0043880364724,20.404288202995293,0.09732932301852215,228.6728967113246,4.915208168511293,1114.1061668216826,1.1578918118024255,0.0075208329026938015,0.0047308306695041085,0.16328386540547185,3,-0.42257556499799165,0.012470324908214857,51.08668104198885,0.013603443633711628,2.0376692169591264,0.45248808769932397,0.04672645007992414,1,Simulink,6,1
645,1487.0648843226468,19.625275104479144,0.08696937142046761,231.17936573422384,4.797704457420732,1150.8072818787357,1.1524411082013164,0.006191067305814804,0.004777196001852267,0.15611480440538572,9,-0.1195884133339485,0.0162279411849004,45.55299773053477,0.015271309398138908,2.085754438027108,0.463123245469482,0.05523265129237939,1,Simulink,2,0
646,1500.8103942479281,20.704902486182483,0.11181253744763803,231.81064961752153,4.995470073958514,1167.918747890823,1.1679627510704285,0.007076450562370738,0.00527188842704485,0.14249237087799035,5,0.029315123998834597,0.014933847978146137,49.796007870826855,0.016218482384143112,1.9429931494433088,0.3575639623283472,0.06824650436911148,1,cRIO,5,1
647,1506.1019232657657,20.42595292991823,0.10186237759455873,232.98551070726404,4.693826013440036,1132.6384541072734,1.1757497625218916,0.010980998982008033,0.0052709521855588155,0.15850315201810808,6,-0.12982949092862814,0.011752379801736353,49.05219502599312,0.030863973067462126,2.280992092461643,0.5134461443986239,0.011184457713949034,1,cRIO,2,0
648,1506.053526066122,20.172555056059082,0.08954898298682881,228.2764522295983,5.131729301929057,1167.8159051208897,1.1530433774230093,0.010909137646503616,0.0051131245252372705,0.15990304234219072,1,0.15504925095796893,0.00766397501865191,41.934151462603594,0.02598989584515017,2.3455264848236057,0.6119124457763274,0.06739302791455128,1,cRIO,5,0
649,1502.788105017514,20.291820952838293,0.09530447656187405,229.4399597301091,4.84128161670934,1162.5017161319142,1.2153751570381213,0.012100693319899741,0.0033748878308786524,0.1256563524325898,4,-0.1035218633219896,0.011962947900037442,42.98201350209696,0.009035808573102282,2.016274329450838,0.4844594684357242,0.045199951950724127,1,Simulink,1,1
650,1504.0788717669268,20.357941229818035,0.0999413649667869,232.05259317053822,5.158688659098862,1146.7533162794757,1.1233067629102897,0.011659566015898005,0.005169664621001975,0.15044446927401184,7,0.01913261253865605,0.008702669805198952,55.3742860786514,0.01400686437042854,1.9994855994702414,0.5871326893386786,0.06520821003785214,1,Simulink,8,0
651,1499.2280361298908,20.028425430406962,0.08905191060988904,228.8064499465457,4.914819206173956,1138.9037789567822,1.1853060457401774,0.011381593042057467,0.004593322452433564,0.1440780666599144,8,-0.3834789397610625,0.008839363154056257,43.586118209437544,0.01829403493903608,2.080546449387303,0.7387182067211306,0.043552383515398745,1,Simulink,2,0
652,1506.013711276522,20.10053207538195,0.09868781063860024,230.51683820715374,4.797826972229471,1131.3707306505537,1.188451515226381,0.007689511685600751,0.005700092769481434,0.16878031593009807,1,0.1904468984946665,0.00048952096164908,51.71512522016147,0.021148097434294973,1.9800335565710783,0.6076289678318033,0.047582899313491474,1,cRIO,1,1
653,1504.3946272962207,19.651552808701872,0.1069343617259308,230.43955244015373,5.155958163716678,1135.1789223330388,1.2158747561960064,0.011884497594760438,0.004553810858956337,0.16602056378172123,4,0.3145633680189648,0.0047629597479197415,55.19073348010045,0.01966173611700609,1.6763246868665076,0.34676196010300764,0.05875266860145953,1,Simulink,3,1
654,1500.2489641092186,20.103504665197182,0.09994712569514465,224.57244320988718,5.066513071233929,1201.3683606737927,1.2459103063259973,0.0060877727700901565,0.004594602435921306,0.1460941318436133,5,0.16327575347193712,0.008422707013437943,47.22600724920687,0.02627126647357054,1.9546190013897482,0.39577467292451374,0.06667234982482512,1,cRIO,4,0
655,1505.683963139378,19.29505051782906,0.10949812053338741,229.17378654440637,4.768384529053324,1160.745764384375,1.175614109006626,0.008248347647020687,0.00507264864995522,0.1710354061799056,2,-0.08213929226812433,-0.0013819953491729826,44.26888058427291,0.017633588956293238,1.7777619647253098,0.5438134540008416,0.019331894058495135,1,cRIO,7,1
656,1497.0385945196288,19.914974643111798,0.10093545421078294,229.49107864942914,4.9629043385610165,1166.6554217715006,1.2290496311048063,0.011036004351636354,0.0033564937155117734,0.15859581451534405,5,0.0005134923148456713,0.01817429283785415,45.476392318369534,0.024416203635578365,2.176499618920067,0.5180396879094747,0.05283297432887729,1,cRIO,2,1
657,1501.3199466040282,19.118184851530827,0.08952553237169356,230.64201319867655,4.970466389208859,1131.2618312466682,1.1803908729771901,0.013433958310621117,0.0061196135161338035,0.18505398932780565,9,-0.13796198840643042,0.006862479075109222,43.56022387555694,0.022279669342027617,1.6514380046405137,0.5601077190085787,0.045928334355321565,1,cRIO,9,0
658,1493.0681167582054,20.009536895478426,0.10752446665875733,230.20293866231304,4.757915193037629,1154.7885539674398,1.1999825346570177,0.010303999972092089,0.005037767492039887,0.10962868469000717,7,0.3691112037989792,0.0012706983072275704,55.87745376418854,0.0148459669440145,1.7795202271897042,0.6656121617409226,0.06505826932911879,1,cRIO,5,0
659,1492.6107808693423,20.146679821281918,0.09639713394190669,233.1015972301114,5.521693089655963,1152.0795984801819,1.2226710622752626,0.010112487491245636,0.006284053399047437,0.16658232568513623,0,-0.21327611412736874,0.007976437255349848,52.289181687338285,0.020918120759673038,1.6016322538467196,0.367373596252339,0.05620308642042554,1,cRIO,2,1
